,fold,layer_size,momentum_value,activation_value,feature_number,score
631,1,100,0.9,relu,5,0.6422222222222222
632,2,100,0.9,relu,5,0.6363636363636364
633,3,100,0.9,relu,5,0.6355555555555555
634,4,100,0.9,relu,5,0.6164079822616408
635,5,100,0.9,relu,5,0.6266666666666667
636,6,100,0.9,relu,5,0.623059866962306
637,7,100,0.9,relu,5,0.6222222222222222
638,8,100,0.9,relu,5,0.5920177383592018
639,9,100,0.9,relu,5,0.6466666666666666
640,0,100,0.9,relu,6,0.6008869179600886
641,1,100,0.9,relu,6,0.6155555555555555
642,2,100,0.9,relu,6,0.6053215077605322
643,3,100,0.9,relu,6,0.5155555555555555
644,4,100,0.9,relu,6,0.6053215077605322
645,5,100,0.9,relu,6,0.6022222222222222
646,6,100,0.9,relu,6,0.5742793791574279
647,7,100,0.9,relu,6,0.6111111111111112
648,8,100,0.9,relu,6,0.6119733924611973
649,9,100,0.9,relu,6,0.5866666666666667
650,0,100,0.9,relu,7,0.623059866962306
651,1,100,0.9,relu,7,0.5333333333333333
652,2,100,0.9,relu,7,0.6274944567627494
653,3,100,0.9,relu,7,0.6377777777777778
654,4,100,0.9,relu,7,0.6053215077605322
655,5,100,0.9,relu,7,0.5444444444444444
656,6,100,0.9,relu,7,0.5809312638580931
657,7,100,0.9,relu,7,0.6377777777777778
658,8,100,0.9,relu,7,0.5853658536585366
659,9,100,0.9,relu,7,0.6111111111111112
660,0,100,0.9,relu,8,0.6008869179600886
661,1,100,0.9,relu,8,0.6
662,2,100,0.9,relu,8,0.6208425720620843
663,3,100,0.9,relu,8,0.5955555555555555
664,4,100,0.9,relu,8,0.6097560975609756
665,5,100,0.9,relu,8,0.6511111111111111
666,6,100,0.9,relu,8,0.5853658536585366
667,7,100,0.9,relu,8,0.6244444444444445
668,8,100,0.9,relu,8,0.5875831485587583
669,9,100,0.9,relu,8,0.5933333333333334
670,0,100,0.9,relu,9,0.6807095343680709
671,1,100,0.9,relu,9,0.7244444444444444
672,2,100,0.9,relu,9,0.6940133037694013
673,3,100,0.9,relu,9,0.7177777777777777
674,4,100,0.9,relu,9,0.6873614190687362
675,5,100,0.9,relu,9,0.7155555555555555
676,6,100,0.9,relu,9,0.7228381374722838
677,7,100,0.9,relu,9,0.72
678,8,100,0.9,relu,9,0.729490022172949
679,9,100,0.9,relu,9,0.6822222222222222
680,0,100,0.9,relu,10,0.729490022172949
681,1,100,0.9,relu,10,0.7111111111111111
682,2,100,0.9,relu,10,0.7250554323725056
683,3,100,0.9,relu,10,0.7333333333333333
684,4,100,0.9,relu,10,0.7272727272727273
685,5,100,0.9,relu,10,0.7133333333333334
686,6,100,0.9,relu,10,0.7317073170731707
687,7,100,0.9,relu,10,0.72
688,8,100,0.9,relu,10,0.7317073170731707
689,9,100,0.9,relu,10,0.72
690,0,100,0.9,relu,11,0.7184035476718403
691,1,100,0.9,relu,11,0.7177777777777777
692,2,100,0.9,relu,11,0.720620842572062
693,3,100,0.9,relu,11,0.7177777777777777
694,4,100,0.9,relu,11,0.7006651884700665
695,5,100,0.9,relu,11,0.7355555555555555
696,6,100,0.9,relu,11,0.738359201773836
697,7,100,0.9,relu,11,0.7177777777777777
698,8,100,0.9,relu,11,0.7161862527716186
699,9,100,0.9,relu,11,0.7266666666666667
700,0,100,0.9,relu,12,0.7494456762749445
701,1,100,0.9,relu,12,0.72
702,2,100,0.9,relu,12,0.7494456762749445
703,3,100,0.9,relu,12,0.76
704,4,100,0.9,relu,12,0.7472283813747228
705,5,100,0.9,relu,12,0.7422222222222222
706,6,100,0.9,relu,12,0.7472283813747228
707,7,100,0.9,relu,12,0.6977777777777778
708,8,100,0.9,relu,12,0.7472283813747228
709,9,100,0.9,relu,12,0.7288888888888889
710,0,100,0.9,relu,13,0.7671840354767184
711,1,100,0.9,relu,13,0.7
712,2,100,0.9,relu,13,0.753880266075388
713,3,100,0.9,relu,13,0.7466666666666667
714,4,100,0.9,relu,13,0.7450110864745011
715,5,100,0.9,relu,13,0.7622222222222222
716,6,100,0.9,relu,13,0.7827050997782705
717,7,100,0.9,relu,13,0.7511111111111111
718,8,100,0.9,relu,13,0.738359201773836
719,9,100,0.9,relu,13,0.7466666666666667
720,0,100,0.9,relu,14,0.753880266075388
721,1,100,0.9,relu,14,0.76
722,2,100,0.9,relu,14,0.7494456762749445
723,3,100,0.9,relu,14,0.7711111111111111
724,4,100,0.9,relu,14,0.7472283813747228
725,5,100,0.9,relu,14,0.7622222222222222
726,6,100,0.9,relu,14,0.7627494456762749
727,7,100,0.9,relu,14,0.7822222222222223
728,8,100,0.9,relu,14,0.7782705099778271
729,9,100,0.9,relu,14,0.7644444444444445
730,0,100,0.9,relu,15,0.7494456762749445
731,1,100,0.9,relu,15,0.7422222222222222
732,2,100,0.9,relu,15,0.7516629711751663
733,3,100,0.9,relu,15,0.7555555555555555
734,4,100,0.9,relu,15,0.7361419068736141
735,5,100,0.9,relu,15,0.7688888888888888
736,6,100,0.9,relu,15,0.7583148558758315
737,7,100,0.9,relu,15,0.7711111111111111
738,8,100,0.9,relu,15,0.753880266075388
739,9,100,0.9,relu,15,0.7377777777777778
740,0,100,0.9,relu,16,0.729490022172949
741,1,100,0.9,relu,16,0.7711111111111111
742,2,100,0.9,relu,16,0.7560975609756098
743,3,100,0.9,relu,16,0.7688888888888888
744,4,100,0.9,relu,16,0.7317073170731707
745,5,100,0.9,relu,16,0.7955555555555556
746,6,100,0.9,relu,16,0.7494456762749445
747,7,100,0.9,relu,16,0.7577777777777778
748,8,100,0.9,relu,16,0.7494456762749445
749,9,100,0.9,relu,16,0.7511111111111111
750,0,100,0.9,relu,17,0.7915742793791575
751,1,100,0.9,relu,17,0.7533333333333333
752,2,100,0.9,relu,17,0.7694013303769401
753,3,100,0.9,relu,17,0.7711111111111111
754,4,100,0.9,relu,17,0.729490022172949
755,5,100,0.9,relu,17,0.7177777777777777
756,6,100,0.9,relu,17,0.7716186252771619
757,7,100,0.9,relu,17,0.76
758,8,100,0.9,relu,17,0.7694013303769401
759,9,100,0.9,relu,17,0.7733333333333333
760,0,100,0.9,relu,18,0.7760532150776053
761,1,100,0.9,relu,18,0.7422222222222222
762,2,100,0.9,relu,18,0.7627494456762749
763,3,100,0.9,relu,18,0.7711111111111111
764,4,100,0.9,relu,18,0.7605321507760532
765,5,100,0.9,relu,18,0.74
766,6,100,0.9,relu,18,0.7849223946784922
767,7,100,0.9,relu,18,0.7377777777777778
768,8,100,0.9,relu,18,0.7427937915742794
769,9,100,0.9,relu,18,0.7711111111111111
770,0,100,0.9,relu,19,0.7560975609756098
771,1,100,0.9,relu,19,0.7622222222222222
772,2,100,0.9,relu,19,0.738359201773836
773,3,100,0.9,relu,19,0.7488888888888889
774,4,100,0.9,relu,19,0.7716186252771619
775,5,100,0.9,relu,19,0.7222222222222222
776,6,100,0.9,relu,19,0.7605321507760532
777,7,100,0.9,relu,19,0.7888888888888889
778,8,100,0.9,relu,19,0.7405764966740577
779,9,100,0.9,relu,19,0.7866666666666666
780,0,100,0.9,relu,20,0.7450110864745011
781,1,100,0.9,relu,20,0.7466666666666667
782,2,100,0.9,relu,20,0.7472283813747228
783,3,100,0.9,relu,20,0.76
784,4,100,0.9,relu,20,0.7472283813747228
785,5,100,0.9,relu,20,0.7466666666666667
786,6,100,0.9,relu,20,0.7627494456762749
787,7,100,0.9,relu,20,0.7466666666666667
788,8,100,0.9,relu,20,0.7738359201773836
789,9,100,0.9,relu,20,0.7533333333333333
790,0,100,0.9,relu,21,0.7427937915742794
791,1,100,0.9,relu,21,0.7377777777777778
792,2,100,0.9,relu,21,0.7649667405764967
793,3,100,0.9,relu,21,0.7711111111111111
794,4,100,0.9,relu,21,0.7361419068736141
795,5,100,0.9,relu,21,0.7977777777777778
796,6,100,0.9,relu,21,0.7804878048780488
797,7,100,0.9,relu,21,0.7533333333333333
798,8,100,0.9,relu,21,0.753880266075388
799,9,100,0.9,relu,21,0.7688888888888888
800,0,100,0.9,relu,22,0.7361419068736141
801,1,100,0.9,relu,22,0.7711111111111111
802,2,100,0.9,relu,22,0.7849223946784922
803,3,100,0.9,relu,22,0.7422222222222222
804,4,100,0.9,relu,22,0.7871396895787139
805,5,100,0.9,relu,22,0.7644444444444445
806,6,100,0.9,relu,22,0.7738359201773836
807,7,100,0.9,relu,22,0.7377777777777778
808,8,100,0.9,relu,22,0.7716186252771619
809,9,100,0.9,relu,22,0.7666666666666667
810,0,100,0.9,relu,23,0.7694013303769401
811,1,100,0.9,relu,23,0.78
812,2,100,0.9,relu,23,0.7605321507760532
813,3,100,0.9,relu,23,0.8
814,4,100,0.9,relu,23,0.7583148558758315
815,5,100,0.9,relu,23,0.7733333333333333
816,6,100,0.9,relu,23,0.753880266075388
817,7,100,0.9,relu,23,0.7533333333333333
818,8,100,0.9,relu,23,0.7760532150776053
819,9,100,0.9,relu,23,0.7644444444444445
820,0,100,0.9,relu,24,0.7804878048780488
821,1,100,0.9,relu,24,0.7666666666666667
822,2,100,0.9,relu,24,0.7649667405764967
823,3,100,0.9,relu,24,0.7488888888888889
824,4,100,0.9,relu,24,0.7738359201773836
825,5,100,0.9,relu,24,0.74
826,6,100,0.9,relu,24,0.7694013303769401
827,7,100,0.9,relu,24,0.78
828,8,100,0.9,relu,24,0.7605321507760532
829,9,100,0.9,relu,24,0.7622222222222222
830,0,100,0.9,relu,25,0.7716186252771619
831,1,100,0.9,relu,25,0.7711111111111111
832,2,100,0.9,relu,25,0.7694013303769401
833,3,100,0.9,relu,25,0.7511111111111111
834,4,100,0.9,relu,25,0.7560975609756098
835,5,100,0.9,relu,25,0.7577777777777778
836,6,100,0.9,relu,25,0.7760532150776053
837,7,100,0.9,relu,25,0.7666666666666667
838,8,100,0.9,relu,25,0.7671840354767184
839,9,100,0.9,relu,25,0.7844444444444445
840,0,100,0.9,relu,26,0.7716186252771619
841,1,100,0.9,relu,26,0.7355555555555555
842,2,100,0.9,relu,26,0.7738359201773836
843,3,100,0.9,relu,26,0.7666666666666667
844,4,100,0.9,relu,26,0.738359201773836
845,5,100,0.9,relu,26,0.7688888888888888
846,6,100,0.9,relu,26,0.7782705099778271
847,7,100,0.9,relu,26,0.7488888888888889
848,8,100,0.9,relu,26,0.7849223946784922
849,9,100,0.9,relu,26,0.7711111111111111
850,0,100,0.9,relu,27,0.7494456762749445
851,1,100,0.9,relu,27,0.7688888888888888
852,2,100,0.9,relu,27,0.7649667405764967
853,3,100,0.9,relu,27,0.7955555555555556
854,4,100,0.9,relu,27,0.7671840354767184
855,5,100,0.9,relu,27,0.7533333333333333
856,6,100,0.9,relu,27,0.7893569844789357
857,7,100,0.9,relu,27,0.7822222222222223
858,8,100,0.9,relu,27,0.7804878048780488
859,9,100,0.9,relu,27,0.7755555555555556
860,0,100,0.9,relu,28,0.7804878048780488
861,1,100,0.9,relu,28,0.7622222222222222
862,2,100,0.9,relu,28,0.7849223946784922
863,3,100,0.9,relu,28,0.7755555555555556
864,4,100,0.9,relu,28,0.7361419068736141
865,5,100,0.9,relu,28,0.7822222222222223
866,6,100,0.9,relu,28,0.7827050997782705
867,7,100,0.9,relu,28,0.7244444444444444
868,8,100,0.9,relu,28,0.7627494456762749
869,9,100,0.9,relu,28,0.7666666666666667
870,0,100,0.9,relu,29,0.7804878048780488
871,1,100,0.9,relu,29,0.7888888888888889
872,2,100,0.9,relu,29,0.7849223946784922
873,3,100,0.9,relu,29,0.7688888888888888
874,4,100,0.9,relu,29,0.738359201773836
875,5,100,0.9,relu,29,0.7622222222222222
876,6,100,0.9,relu,29,0.7627494456762749
877,7,100,0.9,relu,29,0.7777777777777778
878,8,100,0.9,relu,29,0.7671840354767184
879,9,100,0.9,relu,29,0.7866666666666666
880,0,100,0.9,relu,30,0.7893569844789357
881,1,100,0.9,relu,30,0.7822222222222223
882,2,100,0.9,relu,30,0.7671840354767184
883,3,100,0.9,relu,30,0.7688888888888888
884,4,100,0.9,relu,30,0.7472283813747228
885,5,100,0.9,relu,30,0.7644444444444445
886,6,100,0.9,relu,30,0.753880266075388
887,7,100,0.9,relu,30,0.7888888888888889
888,8,100,0.9,relu,30,0.7871396895787139
889,9,100,0.9,relu,30,0.7688888888888888
890,0,100,0.9,relu,31,0.7738359201773836
891,1,100,0.9,relu,31,0.7755555555555556
892,2,100,0.9,relu,31,0.7716186252771619
893,3,100,0.9,relu,31,0.7822222222222223
894,4,100,0.9,relu,31,0.7716186252771619
895,5,100,0.9,relu,31,0.7622222222222222
896,6,100,0.9,relu,31,0.7804878048780488
897,7,100,0.9,relu,31,0.7622222222222222
898,8,100,0.9,relu,31,0.7893569844789357
899,9,100,0.9,relu,31,0.78
900,0,100,0.9,relu,32,0.8048780487804879
901,1,100,0.9,relu,32,0.78
902,2,100,0.9,relu,32,0.7738359201773836
903,3,100,0.9,relu,32,0.7777777777777778
904,4,100,0.9,relu,32,0.7915742793791575
905,5,100,0.9,relu,32,0.7955555555555556
906,6,100,0.9,relu,32,0.7716186252771619
907,7,100,0.9,relu,32,0.7733333333333333
908,8,100,0.9,relu,32,0.7738359201773836
909,9,100,0.9,relu,32,0.7488888888888889
910,0,100,0.9,relu,33,0.7627494456762749
911,1,100,0.9,relu,33,0.7711111111111111
912,2,100,0.9,relu,33,0.7738359201773836
913,3,100,0.9,relu,33,0.7755555555555556
914,4,100,0.9,relu,33,0.7649667405764967
915,5,100,0.9,relu,33,0.7733333333333333
916,6,100,0.9,relu,33,0.7427937915742794
917,7,100,0.9,relu,33,0.7822222222222223
918,8,100,0.9,relu,33,0.7450110864745011
919,9,100,0.9,relu,33,0.7866666666666666
920,0,100,0.9,relu,34,0.7716186252771619
921,1,100,0.9,relu,34,0.7888888888888889
922,2,100,0.9,relu,34,0.7405764966740577
923,3,100,0.9,relu,34,0.8022222222222222
924,4,100,0.9,relu,34,0.7849223946784922
925,5,100,0.9,relu,34,0.7733333333333333
926,6,100,0.9,relu,34,0.7760532150776053
927,7,100,0.9,relu,34,0.7733333333333333
928,8,100,0.9,relu,34,0.8093126385809313
929,9,100,0.9,relu,34,0.76
930,0,100,0.9,relu,35,0.7760532150776053
931,1,100,0.9,relu,35,0.7911111111111111
932,2,100,0.9,relu,35,0.7716186252771619
933,3,100,0.9,relu,35,0.7911111111111111
934,4,100,0.9,relu,35,0.7849223946784922
935,5,100,0.9,relu,35,0.7555555555555555
936,6,100,0.9,relu,35,0.7583148558758315
937,7,100,0.9,relu,35,0.7755555555555556
938,8,100,0.9,relu,35,0.7716186252771619
939,9,100,0.9,relu,35,0.7844444444444445
940,0,100,0.9,relu,36,0.7760532150776053
941,1,100,0.9,relu,36,0.7644444444444445
942,2,100,0.9,relu,36,0.811529933481153
943,3,100,0.9,relu,36,0.7911111111111111
944,4,100,0.9,relu,36,0.7760532150776053
945,5,100,0.9,relu,36,0.7933333333333333
946,6,100,0.9,relu,36,0.7827050997782705
947,7,100,0.9,relu,36,0.7733333333333333
948,8,100,0.9,relu,36,0.7893569844789357
949,9,100,0.9,relu,36,0.8022222222222222
950,0,100,0.9,relu,37,0.802660753880266
951,1,100,0.9,relu,37,0.7933333333333333
952,2,100,0.9,relu,37,0.7849223946784922
953,3,100,0.9,relu,37,0.7888888888888889
954,4,100,0.9,relu,37,0.8137472283813747
955,5,100,0.9,relu,37,0.78
956,6,100,0.9,relu,37,0.8004434589800443
957,7,100,0.9,relu,37,0.7666666666666667
958,8,100,0.9,relu,37,0.7849223946784922
959,9,100,0.9,relu,37,0.7888888888888889
960,0,100,0.9,relu,38,0.7982261640798226
961,1,100,0.9,relu,38,0.7911111111111111
962,2,100,0.9,relu,38,0.7760532150776053
963,3,100,0.9,relu,38,0.7822222222222223
964,4,100,0.9,relu,38,0.8093126385809313
965,5,100,0.9,relu,38,0.7977777777777778
966,6,100,0.9,relu,38,0.811529933481153
967,7,100,0.9,relu,38,0.7955555555555556
968,8,100,0.9,relu,38,0.802660753880266
969,9,100,0.9,relu,38,0.7911111111111111
970,0,100,0.9,relu,39,0.8048780487804879
971,1,100,0.9,relu,39,0.7911111111111111
972,2,100,0.9,relu,39,0.811529933481153
973,3,100,0.9,relu,39,0.8066666666666666
974,4,100,0.9,relu,39,0.7849223946784922
975,5,100,0.9,relu,39,0.8133333333333334
976,6,100,0.9,relu,39,0.8004434589800443
977,7,100,0.9,relu,39,0.7822222222222223
978,8,100,0.9,relu,39,0.7738359201773836
979,9,100,0.9,relu,39,0.7755555555555556
980,0,100,0.9,relu,40,0.7694013303769401
981,1,100,0.9,relu,40,0.8177777777777778
982,2,100,0.9,relu,40,0.802660753880266
983,3,100,0.9,relu,40,0.78
984,4,100,0.9,relu,40,0.8093126385809313
985,5,100,0.9,relu,40,0.7933333333333333
986,6,100,0.9,relu,40,0.7827050997782705
987,7,100,0.9,relu,40,0.8022222222222222
988,8,100,0.9,relu,40,0.8093126385809313
989,9,100,0.9,relu,40,0.7511111111111111
990,0,100,0.9,relu,41,0.811529933481153
991,1,100,0.9,relu,41,0.8
992,2,100,0.9,relu,41,0.8181818181818182
993,3,100,0.9,relu,41,0.8066666666666666
994,4,100,0.9,relu,41,0.8048780487804879
995,5,100,0.9,relu,41,0.78
996,6,100,0.9,relu,41,0.8159645232815964
997,7,100,0.9,relu,41,0.7644444444444445
998,8,100,0.9,relu,41,0.802660753880266
999,9,100,0.9,relu,41,0.7822222222222223
1000,0,100,0.9,relu,42,0.8181818181818182
1001,1,100,0.9,relu,42,0.8044444444444444
1002,2,100,0.9,relu,42,0.7871396895787139
1003,3,100,0.9,relu,42,0.8222222222222222
1004,4,100,0.9,relu,42,0.7893569844789357
1005,5,100,0.9,relu,42,0.7777777777777778
1006,6,100,0.9,relu,42,0.7915742793791575
1007,7,100,0.9,relu,42,0.8022222222222222
1008,8,100,0.9,relu,42,0.7982261640798226
1009,9,100,0.9,relu,42,0.8044444444444444
1010,0,100,0.9,relu,43,0.8137472283813747
1011,1,100,0.9,relu,43,0.7777777777777778
1012,2,100,0.9,relu,43,0.7849223946784922
1013,3,100,0.9,relu,43,0.8288888888888889
1014,4,100,0.9,relu,43,0.7937915742793792
1015,5,100,0.9,relu,43,0.7888888888888889
1016,6,100,0.9,relu,43,0.8048780487804879
1017,7,100,0.9,relu,43,0.82
1018,8,100,0.9,relu,43,0.8159645232815964
1019,9,100,0.9,relu,43,0.7844444444444445
1020,0,100,0.9,relu,44,0.8203991130820399
1021,1,100,0.9,relu,44,0.7911111111111111
1022,2,100,0.9,relu,44,0.7804878048780488
1023,3,100,0.9,relu,44,0.8311111111111111
1024,4,100,0.9,relu,44,0.811529933481153
1025,5,100,0.9,relu,44,0.7711111111111111
1026,6,100,0.9,relu,44,0.8181818181818182
1027,7,100,0.9,relu,44,0.78
1028,8,100,0.9,relu,44,0.7804878048780488
1029,9,100,0.9,relu,44,0.82
1030,0,100,0.9,relu,45,0.8004434589800443
1031,1,100,0.9,relu,45,0.8177777777777778
1032,2,100,0.9,relu,45,0.7893569844789357
1033,3,100,0.9,relu,45,0.8088888888888889
1034,4,100,0.9,relu,45,0.8093126385809313
1035,5,100,0.9,relu,45,0.8044444444444444
1036,6,100,0.9,relu,45,0.8137472283813747
1037,7,100,0.9,relu,45,0.7933333333333333
1038,8,100,0.9,relu,45,0.8093126385809313
1039,9,100,0.9,relu,45,0.7733333333333333
1040,0,100,0.9,relu,46,0.7871396895787139
1041,1,100,0.9,relu,46,0.7822222222222223
1042,2,100,0.9,relu,46,0.811529933481153
1043,3,100,0.9,relu,46,0.8266666666666667
1044,4,100,0.9,relu,46,0.7405764966740577
1045,5,100,0.9,relu,46,0.8155555555555556
1046,6,100,0.9,relu,46,0.811529933481153
1047,7,100,0.9,relu,46,0.7933333333333333
1048,8,100,0.9,relu,46,0.7804878048780488
1049,9,100,0.9,relu,46,0.7777777777777778
1050,0,100,0.9,relu,47,0.835920177383592
1051,1,100,0.9,relu,47,0.8288888888888889
1052,2,100,0.9,relu,47,0.8314855875831486
1053,3,100,0.9,relu,47,0.8244444444444444
1054,4,100,0.9,relu,47,0.7915742793791575
1055,5,100,0.9,relu,47,0.7888888888888889
1056,6,100,0.9,relu,47,0.8270509977827051
1057,7,100,0.9,relu,47,0.82
1058,8,100,0.9,relu,47,0.8070953436807096
1059,9,100,0.9,relu,47,0.8088888888888889
1060,0,100,0.9,relu,48,0.7804878048780488
1061,1,100,0.9,relu,48,0.8355555555555556
1062,2,100,0.9,relu,48,0.844789356984479
1063,3,100,0.9,relu,48,0.82
1064,4,100,0.9,relu,48,0.8292682926829268
1065,5,100,0.9,relu,48,0.7866666666666666
1066,6,100,0.9,relu,48,0.7960088691796009
1067,7,100,0.9,relu,48,0.8244444444444444
1068,8,100,0.9,relu,48,0.7804878048780488
1069,9,100,0.9,relu,48,0.8222222222222222
1070,0,100,0.9,relu,49,0.8381374722838137
1071,1,100,0.9,relu,49,0.8088888888888889
1072,2,100,0.9,relu,49,0.835920177383592
1073,3,100,0.9,relu,49,0.8133333333333334
1074,4,100,0.9,relu,49,0.8181818181818182
1075,5,100,0.9,relu,49,0.8133333333333334
1076,6,100,0.9,relu,49,0.811529933481153
1077,7,100,0.9,relu,49,0.8244444444444444
1078,8,100,0.9,relu,49,0.8314855875831486
1079,9,100,0.9,relu,49,0.8155555555555556
1080,0,100,0.9,relu,50,0.8603104212860311
1081,1,100,0.9,relu,50,0.8311111111111111
1082,2,100,0.9,relu,50,0.802660753880266
1083,3,100,0.9,relu,50,0.8466666666666667
1084,4,100,0.9,relu,50,0.8292682926829268
1085,5,100,0.9,relu,50,0.8333333333333334
1086,6,100,0.9,relu,50,0.8226164079822617
1087,7,100,0.9,relu,50,0.82
1088,8,100,0.9,relu,50,0.8337028824833703
1089,9,100,0.9,relu,50,0.7933333333333333
1090,0,100,0.9,relu,51,0.8248337028824834
1091,1,100,0.9,relu,51,0.8266666666666667
1092,2,100,0.9,relu,51,0.8248337028824834
1093,3,100,0.9,relu,51,0.8377777777777777
1094,4,100,0.9,relu,51,0.8248337028824834
1095,5,100,0.9,relu,51,0.8222222222222222
1096,6,100,0.9,relu,51,0.811529933481153
1097,7,100,0.9,relu,51,0.8
1098,8,100,0.9,relu,51,0.8270509977827051
1099,9,100,0.9,relu,51,0.8222222222222222
1100,0,100,0.9,relu,52,0.8270509977827051
1101,1,100,0.9,relu,52,0.8066666666666666
1102,2,100,0.9,relu,52,0.7982261640798226
1103,3,100,0.9,relu,52,0.8377777777777777
1104,4,100,0.9,relu,52,0.8536585365853658
1105,5,100,0.9,relu,52,0.8222222222222222
1106,6,100,0.9,relu,52,0.8270509977827051
1107,7,100,0.9,relu,52,0.8177777777777778
1108,8,100,0.9,relu,52,0.8181818181818182
1109,9,100,0.9,relu,52,0.8133333333333334
1110,0,100,0.9,relu,53,0.8337028824833703
1111,1,100,0.9,relu,53,0.8266666666666667
1112,2,100,0.9,relu,53,0.7960088691796009
1113,3,100,0.9,relu,53,0.8644444444444445
1114,4,100,0.9,relu,53,0.8159645232815964
1115,5,100,0.9,relu,53,0.8111111111111111
1116,6,100,0.9,relu,53,0.7871396895787139
1117,7,100,0.9,relu,53,0.8288888888888889
1118,8,100,0.9,relu,53,0.8292682926829268
1119,9,100,0.9,relu,53,0.8355555555555556
1120,0,100,0.9,relu,54,0.8137472283813747
1121,1,100,0.9,relu,54,0.8444444444444444
1122,2,100,0.9,relu,54,0.8181818181818182
1123,3,100,0.9,relu,54,0.8111111111111111
1124,4,100,0.9,relu,54,0.802660753880266
1125,5,100,0.9,relu,54,0.8266666666666667
1126,6,100,0.9,relu,54,0.8248337028824834
1127,7,100,0.9,relu,54,0.8266666666666667
1128,8,100,0.9,relu,54,0.8492239467849224
1129,9,100,0.9,relu,54,0.8333333333333334
1130,0,100,0.9,relu,55,0.8292682926829268
1131,1,100,0.9,relu,55,0.8422222222222222
1132,2,100,0.9,relu,55,0.811529933481153
1133,3,100,0.9,relu,55,0.8555555555555555
1134,4,100,0.9,relu,55,0.8226164079822617
1135,5,100,0.9,relu,55,0.8066666666666666
1136,6,100,0.9,relu,55,0.8314855875831486
1137,7,100,0.9,relu,55,0.8155555555555556
1138,8,100,0.9,relu,55,0.8226164079822617
1139,9,100,0.9,relu,55,0.7955555555555556
1140,0,100,0.9,relu,56,0.8403547671840355
1141,1,100,0.9,relu,56,0.84
1142,2,100,0.9,relu,56,0.802660753880266
1143,3,100,0.9,relu,56,0.8022222222222222
1144,4,100,0.9,relu,56,0.8248337028824834
1145,5,100,0.9,relu,56,0.8333333333333334
1146,6,100,0.9,relu,56,0.7937915742793792
1147,7,100,0.9,relu,56,0.82
1148,8,100,0.9,relu,56,0.8093126385809313
1149,9,100,0.9,relu,56,0.82
1150,0,100,0.9,relu,57,0.8248337028824834
1151,1,100,0.9,relu,57,0.8222222222222222
1152,2,100,0.9,relu,57,0.8337028824833703
1153,3,100,0.9,relu,57,0.7977777777777778
1154,4,100,0.9,relu,57,0.8203991130820399
1155,5,100,0.9,relu,57,0.8222222222222222
1156,6,100,0.9,relu,57,0.8137472283813747
1157,7,100,0.9,relu,57,0.8244444444444444
1158,8,100,0.9,relu,57,0.8470066518847007
1159,9,100,0.9,relu,57,0.7933333333333333
1160,0,100,0.9,relu,58,0.8048780487804879
1161,1,100,0.9,relu,58,0.8133333333333334
1162,2,100,0.9,relu,58,0.8048780487804879
1163,3,100,0.9,relu,58,0.8288888888888889
1164,4,100,0.9,relu,58,0.8425720620842572
1165,5,100,0.9,relu,58,0.86
1166,6,100,0.9,relu,58,0.8403547671840355
1167,7,100,0.9,relu,58,0.8222222222222222
1168,8,100,0.9,relu,58,0.8181818181818182
1169,9,100,0.9,relu,58,0.8177777777777778
1170,0,100,0.9,relu,59,0.8048780487804879
1171,1,100,0.9,relu,59,0.8244444444444444
1172,2,100,0.9,relu,59,0.8381374722838137
1173,3,100,0.9,relu,59,0.8244444444444444
1174,4,100,0.9,relu,59,0.8226164079822617
1175,5,100,0.9,relu,59,0.8422222222222222
1176,6,100,0.9,relu,59,0.8514412416851441
1177,7,100,0.9,relu,59,0.8066666666666666
1178,8,100,0.9,relu,59,0.8270509977827051
1179,9,100,0.9,relu,59,0.8266666666666667
1180,0,200,0,relu,1,0.5033259423503326
1181,1,200,0,relu,1,0.52
1182,2,200,0,relu,1,0.516629711751663
1183,3,200,0,relu,1,0.5066666666666667
1184,4,200,0,relu,1,0.5099778270509978
1185,5,200,0,relu,1,0.5133333333333333
1186,6,200,0,relu,1,0.5144124168514412
1187,7,200,0,relu,1,0.5088888888888888
1188,8,200,0,relu,1,0.5144124168514412
1189,9,200,0,relu,1,0.5088888888888888
1190,0,200,0,relu,2,0.5565410199556541
1191,1,200,0,relu,2,0.5377777777777778
1192,2,200,0,relu,2,0.5543237250554324
1193,3,200,0,relu,2,0.5288888888888889
1194,4,200,0,relu,2,0.5587583148558758
1195,5,200,0,relu,2,0.5444444444444444
1196,6,200,0,relu,2,0.565410199556541
1197,7,200,0,relu,2,0.5377777777777778
1198,8,200,0,relu,2,0.5521064301552107
1199,9,200,0,relu,2,0.5422222222222223
1200,0,200,0,relu,3,0.5853658536585366
1201,1,200,0,relu,3,0.5777777777777777
1202,2,200,0,relu,3,0.5676274944567627
1203,3,200,0,relu,3,0.5866666666666667
1204,4,200,0,relu,3,0.6008869179600886
1205,5,200,0,relu,3,0.5644444444444444
1206,6,200,0,relu,3,0.5853658536585366
1207,7,200,0,relu,3,0.5644444444444444
1208,8,200,0,relu,3,0.5809312638580931
1209,9,200,0,relu,3,0.5711111111111111
1210,0,200,0,relu,4,0.5898004434589801
1211,1,200,0,relu,4,0.6222222222222222
1212,2,200,0,relu,4,0.6097560975609756
1213,3,200,0,relu,4,0.6022222222222222
1214,4,200,0,relu,4,0.6008869179600886
